schema_version	canonical_vgp_root	catalog_commit	catalog_sha256	catalog_line	catalog_record_ordinal	scientific_name	taxid	main_accession_version	catalog_link_count	eligible_audited_pair_count	catalog_disposition
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	577	576	Xiphias gladius	8245		0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	578	577	Echeneis naucrates	173247	GCA_900963305.2	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	579	578	Trachurus trachurus	36212	GCA_905171665.2	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	580	579	Sphyraena novaehollandiae	1680617		0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	581	580	Parambassis ranga	210632	GCA_900634625.2	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	582	581	Trachinops noarlungae	3231499		0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	583	582	Astatotilapia calliptera	8154	GCA_964374335.1	2	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	584	583	Archocentrus centrarchus	63155	GCA_007364275.2	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	585	584	Haplochromis burtoni	8153		0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	586	585	Rhamphochromis sp. chilingali	454631	GCA_963969265.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	587	586	Aulonocara stuartgranti	286572	GCA_965226115.1	0	0	CATALOG_RELEASED_NO_LINKED_HAPLOTYPE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	588	587	Scatophagus argus	75038	GCA_020382885.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	589	588	Anableps anableps	195821	GCA_014839685.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	590	589	Girardinichthys multiradiatus	208333	GCA_021462225.2	0	0	CATALOG_RELEASED_NO_LINKED_HAPLOTYPE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	591	590	Fundulus diaphanus	54267	GCA_037039145.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	592	591	Chelon labrosus	48171	GCA_963514085.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	593	592	Melanotaenia boesemani	1250792	GCA_017639745.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	594	593	Telmatherina bonti	446457	GCA_933228915.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	595	594	Odontesthes bonariensis	219752	GCA_027942865.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	596	595	Menidia menidia	238744	GCA_048628825.1	1	1	CONTAINS_AUDITED_ELIGIBLE_PAIR
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	597	596	Xenentodon cancila	129108	GCA_014839995.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	598	597	Pholidichthys leucotaenia	390368	GCA_020510985.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	599	598	Hyperoplus immaculatus	1484357	GCA_949357725.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	600	599	Ammodytes marinus	146480	GCA_949987685.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	601	600	Salarias fasciatus	181472	GCA_902148845.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	602	601	Blennius ocellaris	195075	GCA_963422515.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	603	602	Lipophrys pholis	56720	GCA_963383615.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	604	603	Cristiceps australis	879810	GCA_049082185.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	605	604	Paraplesiops meleagris			0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	606	605	Diretmus argenteus	88656	GCA_048569125.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	607	606	Enoplosus armatus	215367	GCA_043641665.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	608	607	Micropterus salmoides	27706	GCA_019677235.1	0	0	CATALOG_RELEASED_NO_LINKED_HAPLOTYPE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	609	608	Chironemus georgianus	382509		0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	610	609	Neatypus obliquus			0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	611	610	Notolabrus celidotus	1203425	GCA_009762535.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	612	611	Tautogolabrus adspersus	34787	GCA_020745685.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	613	612	Labrus mixtus	508554	GCA_963584025.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	614	613	Labrus bergylta	56723	GCA_963930695.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	615	614	Symphodus melops	171736	GCA_947650265.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	616	615	Thalassoma bifasciatum	76338		0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	617	616	Notolabrus parilus	248063		0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	618	617	Choerodon schoenleinii	241275	GCA_047301625.1	0	0	CATALOG_RELEASED_NO_LINKED_HAPLOTYPE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	619	618	Olisthops cyanomelas	1605466		0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	620	619	Heteroscarus acroptilus	1582965		0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	621	620	Drepane punctata	75022		0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	622	621	Cottoperca gobio	56716	GCA_900634415.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	623	622	Acanthopagrus latus	8177	GCA_904848185.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	624	623	Pholis gunnellus	56726	GCA_910591455.2	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	625	624	Lycodopsis pacificus	1772091	GCA_028022725.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	626	625	Melanostigma gelatinosum	1091424	GCA_949748355.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	627	626	Notothenia rossii	101497	GCA_949606895.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	628	627	Eutrigla gurnardus	426098	GCA_963514095.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	629	628	Epinephelus rankini	2930458	GCA_048129235.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	630	629	Epinephelus lanceolatus	310571	GCA_041903045.1	0	0	CATALOG_RELEASED_NO_LINKED_HAPLOTYPE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	631	630	Leviprora inops	1230797		0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	632	631	Chelmon rostratus	109905	GCA_017976325.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	633	632	Chaetodon trifascialis	109706	GCA_039877785.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	634	633	Datnioides microlepis	1367090		0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	635	634	Pristipomoides typus	264210	GCA_045363895.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	636	635	Lutjanus quinquelineatus	396789		0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	637	636	Lutjanus carponotatus	396785		0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	638	637	Lutjanus fulviflamma	260525		0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	639	638	Lutjanus russellii	232193		0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	640	639	Lutjanus sebae	232192		0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	641	640	Lutjanus vitta	379402		0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	642	641	Lutjanus erythropterus	211835		0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	643	642	Symphorus nematophorus	396798	GCA_048128725.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	644	643	Caesio teres	1311420	GCA_048129055.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	645	644	Ctenochaetus striatus	175436		0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	646	645	Pristigenys meyeri	1609310		0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	647	646	Parequula melbournensis	548269		0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	648	647	Sparus aurata	8175	GCA_900880675.2	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	649	648	Pagrus pagrus	8173	GCA_965226575.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	650	649	Acanthopagrus schlegelii	72011	GCA_041753875.1	0	0	CATALOG_RELEASED_NO_LINKED_HAPLOTYPE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	651	650	Lethrinus nebulosus	182658	GCA_045362495.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	652	651	Lethrinus laticaudis	182655		0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	653	652	Antennarius maculatus	882753	GCA_013358685.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	654	653	Takifugu rubripes	31033	GCA_901000725.3	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	655	654	Diodon nicthemerus	1329242		0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	656	655	Melichthys vidua	392900		0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	657	656	Ranzania laevis	215407		0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	658	657	Pempheris klunzingeri	490270	GCA_042242105.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
